ProductID,ProductName,Category,total_quantity_sold,total_revenue
2175,Football,Sports,636,3.228407681E7
1883,Shirt,Clothing,576,2.929775079E7
4924,Cupboard,Furniture,627,3.482743627E7
4560,Washing Machine,Home Appliances,612,3.050144742E7
1798,Mixer,Home Appliances,674,3.141442032E7
1812,T-Shirt,Clothing,791,3.931877679E7
4981,Data Science Book,Books,616,3.191460383E7
3713,Novel,Books,689,3.840730765E7
1001,Shirt,Clothing,786,4.029600676E7
4763,Jacket,Clothing,514,2.691560509E7
1004,Novel,Books,727,3.944923409E7
3000,Office Chair,Furniture,629,3.295932285E7
3900,Tablet,Electronics,620,3.120295698E7
88,T-Shirt,Clothing,567,2.689700343E7
1618,Gym Kit,Sports,583,2.956510475E7
436,Programming Book,Books,685,3.248462152E7
2997,Washing Machine,Home Appliances,628,3.348161653E7
3808,Dictionary,Books,719,3.891046623E7
1429,Cricket Bat,Sports,607,2.663771804E7
4955,Jacket,Clothing,703,3.459302064E7
4592,Office Desk,Furniture,694,3.581706889E7
2467,Refrigerator,Home Appliances,669,3.247300531E7
2719,Data Science Book,Books,547,2.559073854E7
544,Refrigerator,Home Appliances,487,2.642807016E7
289,Washing Machine,Home Appliances,611,2.881398595E7
2609,Monitor,Electronics,741,3.639302328E7
1277,Sofa,Furniture,714,3.254101916E7
3296,Data Science Book,Books,586,2.672728892E7
2014,Microwave,Home Appliances,650,3.19976688E7
1495,Data Science Book,Books,716,3.880686425E7
1343,Novel,Books,690,3.27362597E7
4764,Novel,Books,562,3.025593411E7
163,Novel,Books,627,3.141406246E7
483,Dictionary,Books,700,3.282899627E7
1012,T-Shirt,Clothing,692,3.180520477E7
4544,Programming Book,Books,674,3.385466086E7
2196,Football,Sports,523,2.720564889E7
3148,Jeans,Clothing,594,3.237120509E7
2276,Gym Kit,Sports,661,3.183927383E7
4812,Shirt,Clothing,693,3.867564667E7
1196,Programming Book,Books,731,3.506920885E7
4668,Dictionary,Books,643,3.587468611E7
4458,Jeans,Clothing,596,2.804415117E7
1184,Office Chair,Furniture,620,2.896384288E7
4420,Tennis Racket,Sports,515,2.51059227E7
4360,Microwave,Home Appliances,501,2.606221991E7
517,Dictionary,Books,608,2.920813892E7
2805,Gym Kit,Sports,632,3.056669087E7
1650,Tennis Racket,Sports,607,3.270005579E7
1908,Table,Furniture,658,3.272416173E7
3897,Microwave,Home Appliances,579,3.073871073E7
2996,Programming Book,Books,766,4.195212253E7
1865,Sofa,Furniture,621,2.720222731E7
4810,Data Science Book,Books,690,3.422523102E7
2463,Keyboard,Electronics,821,3.759022403E7
1743,Refrigerator,Home Appliances,657,3.22491416E7
3234,Jacket,Clothing,633,3.28332888E7
2635,Dictionary,Books,690,3.260835976E7
3763,Dictionary,Books,719,3.622312528E7
2627,Cricket Bat,Sports,689,3.119806212E7
2552,Refrigerator,Home Appliances,635,2.911399044E7
2029,Gym Kit,Sports,778,4.091325804E7
2929,Refrigerator,Home Appliances,574,3.090361249E7
81,Speaker,Electronics,692,3.546823634E7
2602,Data Science Book,Books,707,3.835921076E7
1867,Jeans,Clothing,568,3.010342856E7
3241,Tablet,Electronics,539,2.822616445E7
1686,Jacket,Clothing,590,3.133755663E7
3330,Table,Furniture,640,3.250839279E7
953,Programming Book,Books,734,3.503932326E7
4469,Laptop,Electronics,594,3.263055635E7
201,Keyboard,Electronics,724,4.097761559E7
1595,Cricket Bat,Sports,611,3.10871251E7
661,Monitor,Electronics,649,3.364289169E7
3721,Refrigerator,Home Appliances,719,3.562595051E7
2933,Cricket Bat,Sports,784,3.813494453E7
228,Refrigerator,Home Appliances,694,3.378927884E7
2967,Keyboard,Electronics,591,3.191003673E7
3017,Shirt,Clothing,605,3.339777329E7
706,Mobile Phone,Electronics,832,4.249237305E7
1834,Keyboard,Electronics,661,3.207884774E7
1112,Data Science Book,Books,639,2.790998231E7
28,T-Shirt,Clothing,540,2.673275892E7
4718,Jacket,Clothing,625,3.281093099E7
3931,Office Desk,Furniture,662,3.260193269E7
820,Shirt,Clothing,621,2.772893888E7
552,Programming Book,Books,616,2.972141781E7
1876,Programming Book,Books,628,3.293738591E7
1965,Cupboard,Furniture,613,3.313071571E7
742,Office Chair,Furniture,739,3.864932404E7
653,Shirt,Clothing,760,3.865941208E7
1160,Cricket Bat,Sports,543,3.010886693E7
4281,Microwave,Home Appliances,589,2.866427726E7
1679,Washing Machine,Home Appliances,623,3.295860149E7
1116,Office Desk,Furniture,629,3.026252431E7
480,Data Science Book,Books,694,3.492968975E7
2737,Cupboard,Furniture,596,2.760984985E7
393,Table,Furniture,698,2.974400771E7
3128,Gym Kit,Sports,528,2.862430765E7
3907,Novel,Books,750,3.67656697E7
2883,Cupboard,Furniture,707,3.62399589E7
2529,Shirt,Clothing,834,4.069124609E7
3723,Mobile Phone,Electronics,641,3.183388647E7
1037,Cricket Bat,Sports,730,3.710503449E7
2515,Office Desk,Furniture,630,3.199114501E7
3591,Tablet,Electronics,691,3.521869864E7
323,Tennis Racket,Sports,613,2.923058546E7
2574,Jeans,Clothing,602,3.126893038E7
3848,Office Chair,Furniture,714,3.365866158E7
2754,Office Chair,Furniture,715,3.455969652E7
532,Tennis Racket,Sports,720,3.411117709E7
1365,Microwave,Home Appliances,817,4.275957218E7
477,Cupboard,Furniture,550,2.68432581E7
1130,Microwave,Home Appliances,653,3.142357355E7
3622,Speaker,Electronics,697,3.503120854E7
3321,Gym Kit,Sports,572,2.788006493E7
510,Table,Furniture,714,3.440481988E7
1747,Dictionary,Books,730,3.54057501E7
961,Programming Book,Books,711,3.665997917E7
803,Programming Book,Books,574,3.252635993E7
598,Data Science Book,Books,707,3.530964551E7
1091,Data Science Book,Books,615,3.195765629E7
2951,Dictionary,Books,660,3.33657199E7
3243,Sofa,Furniture,705,3.634610361E7
1493,Shirt,Clothing,733,3.393923044E7
1728,Cricket Bat,Sports,653,3.221009797E7
2521,Mixer,Home Appliances,537,2.70979083E7
2419,Washing Machine,Home Appliances,626,3.368273941E7
153,Table,Furniture,701,3.366883664E7
1193,Mobile Phone,Electronics,595,3.023941247E7
3222,Speaker,Electronics,618,3.155519637E7
169,Novel,Books,687,3.271256407E7
257,Washing Machine,Home Appliances,643,3.230312574E7
3867,Football,Sports,676,3.928326496E7
4425,Mouse,Electronics,597,2.66395672E7
2791,Jeans,Clothing,578,2.962709847E7
3640,Novel,Books,594,3.228209989E7
2741,Mixer,Home Appliances,651,3.297987729E7
4393,Monitor,Electronics,765,3.967319067E7
539,Refrigerator,Home Appliances,783,4.271855657E7
2871,Office Desk,Furniture,862,4.74894317E7
2226,Tennis Racket,Sports,668,3.165814184E7
933,Sofa,Furniture,699,3.600889544E7
4343,Jacket,Clothing,686,3.954200974E7
230,Football,Sports,622,3.316822553E7
3388,Table,Furniture,630,3.207295943E7
351,Jeans,Clothing,702,3.454586237E7
4543,Office Desk,Furniture,569,2.783783412E7
2534,Mixer,Home Appliances,779,4.057749436E7
1622,Office Chair,Furniture,671,3.125365696E7
4638,Novel,Books,599,2.823513625E7
754,Cricket Bat,Sports,631,2.971749588E7
3485,Refrigerator,Home Appliances,688,3.346589354E7
1764,Monitor,Electronics,692,3.289522487E7
3238,Shirt,Clothing,744,3.477131346E7
950,Programming Book,Books,539,2.416894977E7
694,Office Desk,Furniture,660,3.389614865E7
854,Jeans,Clothing,789,3.783065153E7
2294,Mobile Phone,Electronics,606,3.084666092E7
928,Microwave,Home Appliances,721,3.480319817E7
2059,Washing Machine,Home Appliances,590,3.304525419E7
72,Mixer,Home Appliances,632,3.128636088E7
350,Sofa,Furniture,711,3.17888388E7
11,Football,Sports,695,3.710405829E7
4222,Sofa,Furniture,624,2.920985594E7
3493,Mixer,Home Appliances,690,3.484092396E7
93,Jacket,Clothing,631,3.373995833E7
3889,Cupboard,Furniture,654,3.507845593E7
4269,Cupboard,Furniture,695,3.488136723E7
3409,Gym Kit,Sports,709,3.383936956E7
3990,Laptop,Electronics,649,3.410401065E7
468,Speaker,Electronics,547,3.040450087E7
1903,Gym Kit,Sports,739,3.871195571E7
1629,T-Shirt,Clothing,683,3.261360382E7
1973,Novel,Books,665,3.221850592E7
3648,T-Shirt,Clothing,582,3.064747787E7
1469,Mixer,Home Appliances,706,3.616059389E7
3251,Mobile Phone,Electronics,632,3.38227172E7
390,Programming Book,Books,838,4.24591127E7
3341,Jacket,Clothing,646,3.156960143E7
4405,T-Shirt,Clothing,595,2.795094946E7
3986,Cupboard,Furniture,624,3.173154599E7
2707,Tablet,Electronics,595,2.926406353E7
1894,Football,Sports,692,3.535291686E7
3293,Microwave,Home Appliances,620,3.349416154E7
1302,T-Shirt,Clothing,563,2.719287822E7
4018,Shirt,Clothing,740,4.0937976E7
4369,Jeans,Clothing,630,3.258258845E7
766,Jacket,Clothing,611,3.35164178E7
2095,Microwave,Home Appliances,612,3.180945633E7
404,Mixer,Home Appliances,765,4.094584519E7
3559,Cupboard,Furniture,570,3.080189606E7
3707,Shirt,Clothing,706,3.25146863E7
3429,Dictionary,Books,656,3.475963436E7
841,Tennis Racket,Sports,462,2.399714381E7
1208,Monitor,Electronics,689,3.323947381E7
1094,Dictionary,Books,678,3.589201465E7
2939,Washing Machine,Home Appliances,612,2.865341467E7
3003,Dictionary,Books,669,3.313590122E7
4378,Dictionary,Books,704,3.287489632E7
4234,Keyboard,Electronics,677,3.431051302E7
756,Refrigerator,Home Appliances,564,2.788544562E7
977,Football,Sports,753,3.722637776E7
186,Dictionary,Books,563,2.747728316E7
2934,Microwave,Home Appliances,591,3.172785079E7
4473,Speaker,Electronics,704,3.233318433E7
2220,Tennis Racket,Sports,671,3.087470912E7
963,Data Science Book,Books,618,3.099642992E7
1654,Jeans,Clothing,617,2.866863659E7
2383,Programming Book,Books,649,3.266302706E7
1974,Mouse,Electronics,640,3.02690196E7
5000,Shirt,Clothing,621,3.148289897E7
791,Office Chair,Furniture,731,4.05055957E7
2086,T-Shirt,Clothing,647,3.086707643E7
1960,Cupboard,Furniture,686,3.340394622E7
68,Shirt,Clothing,630,3.354606138E7
4399,Microwave,Home Appliances,672,3.161470095E7
247,Microwave,Home Appliances,754,3.550561678E7
1064,Monitor,Electronics,658,3.327759174E7
2243,Jacket,Clothing,681,3.362174981E7
4099,Programming Book,Books,602,3.311988168E7
4686,Laptop,Electronics,587,3.078333663E7
2477,Refrigerator,Home Appliances,586,2.870586653E7
3486,Mixer,Home Appliances,628,2.770102575E7
1528,Mouse,Electronics,684,3.560293181E7
3566,Mouse,Electronics,818,3.801323549E7
1573,Mixer,Home Appliances,656,3.335608768E7
132,Football,Sports,564,3.057923028E7
378,Refrigerator,Home Appliances,557,2.592449789E7
4708,T-Shirt,Clothing,638,2.766075324E7
4125,T-Shirt,Clothing,666,3.396451493E7
3731,Football,Sports,636,3.256560352E7
184,Shirt,Clothing,671,3.242405124E7
1552,Mixer,Home Appliances,751,3.89604303E7
4570,Data Science Book,Books,659,3.338215114E7
330,Cricket Bat,Sports,641,3.047339691E7
1147,Cricket Bat,Sports,718,3.936501138E7
4448,Gym Kit,Sports,666,3.471580622E7
903,Jacket,Clothing,709,3.664854339E7
1204,Tennis Racket,Sports,631,3.030266775E7
451,Cupboard,Furniture,714,3.961296143E7
167,Monitor,Electronics,640,3.298982264E7
1309,Microwave,Home Appliances,687,3.738337816E7
362,Table,Furniture,608,2.862604314E7
2518,Office Desk,Furniture,626,3.337094698E7
1069,Gym Kit,Sports,632,2.748509642E7
1520,Cricket Bat,Sports,543,2.707150501E7
4855,Jeans,Clothing,724,3.804124579E7
1053,Programming Book,Books,628,3.127792545E7
4861,Washing Machine,Home Appliances,696,3.217127684E7
3630,Speaker,Electronics,526,2.374374801E7
1892,Mixer,Home Appliances,739,3.746181015E7
4314,Mouse,Electronics,642,3.260271504E7
3228,Gym Kit,Sports,730,3.333628675E7
4467,Jacket,Clothing,636,3.624619766E7
571,T-Shirt,Clothing,714,3.687139735E7
4433,Jacket,Clothing,679,3.634205848E7
4318,Jacket,Clothing,638,3.545845624E7
3525,Sofa,Furniture,610,3.375612362E7
1071,Novel,Books,649,3.562076287E7
2153,Tablet,Electronics,722,3.804000483E7
2173,Gym Kit,Sports,692,3.320933211E7
1872,Cupboard,Furniture,644,3.088503369E7
546,Programming Book,Books,638,3.322862459E7
675,Dictionary,Books,631,3.363034041E7
493,Jacket,Clothing,548,2.55737826E7
1823,Office Desk,Furniture,647,3.386199753E7
3412,Data Science Book,Books,624,3.180769514E7
4859,Tennis Racket,Sports,683,3.417609967E7
2849,Dictionary,Books,647,3.261580457E7
4608,Jeans,Clothing,561,2.700856163E7
3749,Office Desk,Furniture,628,2.967699964E7
2179,Cupboard,Furniture,699,3.649873976E7
4790,Office Desk,Furniture,624,3.157510086E7
696,Mouse,Electronics,649,3.310812443E7
3544,Office Desk,Furniture,656,3.632631092E7
3157,T-Shirt,Clothing,639,2.738992316E7
4522,Shirt,Clothing,546,2.480569769E7
873,Jacket,Clothing,627,3.088111514E7
3937,Shirt,Clothing,651,3.195870516E7
904,Cricket Bat,Sports,683,3.699667763E7
303,Mobile Phone,Electronics,658,3.328983582E7
782,Washing Machine,Home Appliances,705,3.667462749E7
832,Mouse,Electronics,662,3.41966082E7
1734,Refrigerator,Home Appliances,778,3.855046906E7
4774,Keyboard,Electronics,572,2.872747524E7
1763,Refrigerator,Home Appliances,565,2.798255562E7
2206,Laptop,Electronics,647,3.037648265E7
500,Gym Kit,Sports,733,3.794066472E7
4781,Dictionary,Books,686,3.675706989E7
2673,Microwave,Home Appliances,724,3.488590207E7
2499,Office Desk,Furniture,716,3.666374361E7
1913,Office Desk,Furniture,703,3.437867659E7
3194,Refrigerator,Home Appliances,577,2.867385201E7
4900,Data Science Book,Books,655,3.157146147E7
2943,Office Chair,Furniture,629,3.301054232E7
4267,Laptop,Electronics,631,2.993997679E7
3220,Cupboard,Furniture,667,3.753101772E7
3765,Jacket,Clothing,706,3.463472956E7
3178,Novel,Books,608,3.228346807E7
2130,Monitor,Electronics,513,2.550618894E7
2683,Tablet,Electronics,617,3.074937683E7
4153,Jeans,Clothing,688,3.593861058E7
768,Table,Furniture,591,2.669415515E7
4691,Office Chair,Furniture,566,3.131526149E7
3045,Mouse,Electronics,699,3.271253486E7
1329,Data Science Book,Books,750,3.715000715E7
3252,Office Chair,Furniture,535,2.828947499E7
2722,Speaker,Electronics,615,3.205200736E7
1352,Keyboard,Electronics,606,2.866372202E7
1452,Mixer,Home Appliances,617,3.040284827E7
1751,Mixer,Home Appliances,669,3.372423347E7
3076,Keyboard,Electronics,718,3.553112031E7
3317,Microwave,Home Appliances,653,3.180646395E7
318,Sofa,Furniture,678,3.204238418E7
2352,Mobile Phone,Electronics,744,3.718784783E7
3287,Data Science Book,Books,667,3.225505162E7
2767,T-Shirt,Clothing,644,3.114905596E7
637,Office Chair,Furniture,653,3.30040856E7
4241,Novel,Books,600,3.132833352E7
3651,Refrigerator,Home Appliances,583,2.78485051E7
1846,Dictionary,Books,695,3.366121521E7
2170,Dictionary,Books,599,2.861357012E7
1599,Dictionary,Books,632,3.230994143E7
1754,Programming Book,Books,528,2.616145148E7
1331,Mobile Phone,Electronics,736,3.509740228E7
3722,T-Shirt,Clothing,646,3.219167738E7
2830,Shirt,Clothing,677,3.427898396E7
3909,Data Science Book,Books,672,3.394874619E7
1374,Football,Sports,600,3.411632385E7
3498,Keyboard,Electronics,718,3.944775528E7
1964,Microwave,Home Appliances,520,2.470109485E7
1158,T-Shirt,Clothing,733,3.621006436E7
3006,Tennis Racket,Sports,795,4.266119632E7
4294,Cricket Bat,Sports,602,2.734798879E7
897,Microwave,Home Appliances,708,3.805694567E7
3071,Jeans,Clothing,706,3.800547603E7
4576,T-Shirt,Clothing,631,2.698472429E7
3394,Cricket Bat,Sports,528,2.813764201E7
42,Speaker,Electronics,643,3.104385106E7
4271,Monitor,Electronics,669,3.014961914E7
4109,Tennis Racket,Sports,698,3.703078086E7
2303,Washing Machine,Home Appliances,755,3.628183506E7
4898,Jacket,Clothing,693,3.287599924E7
2350,Washing Machine,Home Appliances,777,3.690804219E7
3051,Novel,Books,642,3.129415577E7
2036,Jacket,Clothing,529,2.659093334E7
1041,Dictionary,Books,595,3.182719095E7
636,Keyboard,Electronics,618,3.082028081E7
313,Dictionary,Books,598,2.980730321E7
1769,Speaker,Electronics,698,3.397420531E7
1848,Football,Sports,722,3.856492085E7
1019,Table,Furniture,574,3.286738275E7
377,Cupboard,Furniture,689,3.44233193E7
2254,Football,Sports,584,2.726862563E7
4827,Data Science Book,Books,666,3.61241346E7
2751,Refrigerator,Home Appliances,612,3.482363117E7
1460,Programming Book,Books,511,2.617476572E7
3058,Sofa,Furniture,701,3.335522381E7
3432,Microwave,Home Appliances,651,3.025470324E7
4603,Cricket Bat,Sports,572,2.523675779E7
1725,Washing Machine,Home Appliances,516,2.575205195E7
648,Data Science Book,Books,603,3.003418528E7
3301,Mobile Phone,Electronics,602,3.009785672E7
2772,Mixer,Home Appliances,640,3.0463695E7
172,Refrigerator,Home Appliances,677,3.595767963E7
1723,Speaker,Electronics,723,3.726095502E7
2725,Football,Sports,740,3.678099675E7
1076,Tablet,Electronics,572,2.798787938E7
117,T-Shirt,Clothing,644,3.301512112E7
135,Tennis Racket,Sports,704,3.39710086E7
1251,Keyboard,Electronics,699,3.381271798E7
120,Dictionary,Books,596,2.682995388E7
3074,Washing Machine,Home Appliances,819,4.113437357E7
2480,Jeans,Clothing,625,3.013000758E7
3271,Data Science Book,Books,618,3.126782175E7
4507,Tennis Racket,Sports,660,3.031030967E7
1922,Refrigerator,Home Appliances,695,3.441540181E7
2622,Office Desk,Furniture,629,3.049042129E7
300,Laptop,Electronics,607,3.269822553E7
2176,Keyboard,Electronics,565,2.567073585E7
3696,Keyboard,Electronics,603,2.790574581E7
2279,Mixer,Home Appliances,616,3.295937233E7
1349,Tennis Racket,Sports,649,3.345670332E7
1508,Mixer,Home Appliances,670,3.156097315E7
2588,Mobile Phone,Electronics,573,2.854036916E7
1367,Novel,Books,694,3.710686814E7
2431,Cupboard,Furniture,650,3.126734119E7
4844,Shirt,Clothing,498,2.274941215E7
737,Office Desk,Furniture,637,2.929931803E7
1879,Sofa,Furniture,708,3.426931516E7
2260,Jacket,Clothing,636,3.239740994E7
3693,Refrigerator,Home Appliances,576,2.89549062E7
1858,Microwave,Home Appliances,630,3.138778909E7
2870,Laptop,Electronics,639,3.420919841E7
3524,Tablet,Electronics,541,2.749312341E7
4831,Refrigerator,Home Appliances,607,2.985111461E7
556,Jacket,Clothing,718,3.695782578E7
108,Speaker,Electronics,693,3.277660744E7
582,Programming Book,Books,650,3.03537241E7
2561,Cupboard,Furniture,561,2.784964771E7
1281,Microwave,Home Appliances,477,2.281701648E7
763,Football,Sports,563,2.483329176E7
369,Refrigerator,Home Appliances,710,3.437467016E7
4813,Tennis Racket,Sports,605,3.305734536E7
2771,Monitor,Electronics,728,3.750308759E7
2723,Monitor,Electronics,583,3.176839295E7
3247,Sofa,Furniture,759,4.175979483E7
3744,Cricket Bat,Sports,599,3.230120753E7
2318,Tennis Racket,Sports,673,3.241411388E7
249,Washing Machine,Home Appliances,591,3.149387592E7
177,Football,Sports,707,3.439370571E7
3145,Dictionary,Books,712,3.885252487E7
3175,Sofa,Furniture,716,3.26283381E7
2035,Programming Book,Books,594,2.808678911E7
2421,Mouse,Electronics,712,3.344784036E7
583,T-Shirt,Clothing,687,3.48986151E7
629,Sofa,Furniture,661,3.200489303E7
1750,Shirt,Clothing,804,4.204683867E7
4555,Jacket,Clothing,740,3.40816402E7
113,Shirt,Clothing,581,2.772910127E7
2233,Refrigerator,Home Appliances,743,3.808236083E7
1757,Data Science Book,Books,694,3.23039469E7
547,Football,Sports,577,3.115053962E7
3780,Table,Furniture,612,3.264783388E7
176,Novel,Books,596,2.908480912E7
4148,Tennis Racket,Sports,735,3.720064822E7
2887,Programming Book,Books,684,3.467510543E7
1807,Programming Book,Books,681,3.419504242E7
34,Refrigerator,Home Appliances,626,2.898398717E7
1738,Washing Machine,Home Appliances,715,3.604312225E7
2589,Dictionary,Books,807,3.707690312E7
2180,Laptop,Electronics,631,3.027314027E7
4875,T-Shirt,Clothing,666,3.397532331E7
97,Programming Book,Books,652,3.388961946E7
746,Refrigerator,Home Appliances,657,3.291885453E7
3624,Dictionary,Books,562,2.713591692E7
2559,Microwave,Home Appliances,609,3.176394274E7
3681,Jeans,Clothing,620,2.884766957E7
2551,Sofa,Furniture,644,3.311572939E7
1114,Jacket,Clothing,707,3.321774201E7
4484,T-Shirt,Clothing,665,3.252709437E7
1120,Microwave,Home Appliances,573,2.667703962E7
1485,Office Chair,Furniture,742,3.778864776E7
1568,T-Shirt,Clothing,675,3.667463386E7
4034,Mixer,Home Appliances,507,2.404553864E7
700,Table,Furniture,722,3.521397126E7
3911,Data Science Book,Books,710,3.891069331E7
657,Mouse,Electronics,666,3.374047555E7
4283,Gym Kit,Sports,576,3.13800947E7
2554,Sofa,Furniture,633,3.153044235E7
4428,Football,Sports,847,4.707247159E7
3361,Mouse,Electronics,771,3.76312269E7
2081,Laptop,Electronics,687,3.148277127E7
885,Shirt,Clothing,644,3.190864061E7
2603,Tablet,Electronics,577,3.024963527E7
3193,Refrigerator,Home Appliances,560,2.839184091E7
4682,Table,Furniture,725,3.539895267E7
730,Laptop,Electronics,731,3.492276943E7
4219,Jeans,Clothing,632,3.115967457E7
2238,Office Chair,Furniture,643,3.193152604E7
